id;idManufacturer;title;description;isActual;isSale
;Производитель;Артикул товара;Полное наименование;актуальный;в продаже
428;1;238454;Болт шестигранный с полной резьбой оцинк М6х80;1;1
429;1;238554;Болт шестигранный М20х40 DIN933;1;1
430;1;238555;Болт шестигранный М20х50 DIN933;1;1
431;1;238556;Болт шестигранный М20 60;1;1
432;1;238557;Болт шестигранный М20х70;1;1
433;1;238558;Болт шестигранный М20х90;1;1
434;1;238559;Высокопрочный болт М12х45;1;1
435;1;238572;Болт шестигранный М6х16 DIN 603;1;1
436;1;238573;Болт шестигранный М6 16;1;1
437;1;238574;Болт шестигранный М6 30;1;1
438;1;238575;Болт шестигранный М6 20;1;1
439;1;238576;Болт шестигранный М6 25;1;1
440;1;238577;Болт шестигранный M6/35;1;1
441;1;238578;Болт шестигранный M6/45;1;1
442;1;238579;Болт шестигранный M6/50;1;1
443;1;238580;Болт шестигранный M6/60;1;1
444;1;238581;Болт шестигранный M6/70;1;1
445;1;238582;Болт шестигранный M6/90;1;1
446;1;238583;Болт шестигранный M6/100;1;1
447;1;238584;Болт шестигранный M8/35;1;1
448;1;238585;Болт шестигранный M8/45;1;1
449;1;238586;Болт шестигранный M8/50;1;1
450;1;238587;Болт шестигранный M8/90;1;1
451;1;238588;Болт шестигранный M10/50;1;1
452;1;238589;Болт шестигранный M10/90;1;1
453;1;238590;Болт шестигранный M12/50;1;1
454;1;238591;Болт шестигранный M16/40;1;1
455;1;238592;Болт шестигранный M16/70;1;1
456;1;238612;Болт шестигранный М8/20 ТД;1;1
457;1;238613;Болт шестигранный М8/40 ТД;1;1
458;1;238614;Болт DIN603, М8*16, сталь А2;1;1
459;1;238615;Болт шестигранный М8/130;1;1
460;1;238616;Болт шестигранный М8/65 ТД;1;1
461;1;238679;Болт шестигранный 16х190 ТД;1;1
462;1;238680;Болт шестигранный М24 60;1;1
463;1;238681;Болт шестигранный М24/120;1;1
464;1;238682;Болт шестигранный М24х50 DIN933;1;1
465;1;238683;Болт шестигранный М24х55 DIN933 ;1;1
466;1;238684;Болт шестигранный М24/100;1;1
467;1;238700;Болт M16-6gx300.58.016 ГОСТ 7798-70;1;1
468;1;238701;Болт шестигранный М12х35.88 ГОСТ Р ИСО 838-1-2011 класс точности В 8,8;1;1
469;1;238702;Болт шестигранный М12х50.88 ГОСТ Р ИСО 838-1-2011 класс точности В 8,8;1;1
470;1;238703;Болт шестигранный М12х100.88 ГОСТ Р ИСО 838-1-2011 класс точности В 8,8;1;1
471;1;238704;Болт шестигранный М16х60.88 ГОСТ Р ИСО 838-1-2011 класс точности В 8,8;1;1
472;1;238705;Болт шестигранный М16х70.88 ГОСТ Р ИСО 838-1-2011 класс точности В 8,8;1;1
473;1;238706;Болт М12-6gх45.88-901 ГОСТ 7805-70 ;1;1
474;1;238707;Болт М16-6gх60.88-901 ГОСТ 7805-70;1;1
475;1;238708;Шпилька М16-6gх180.88-901 L-1000 ГОСТ 22043-76 ;1;1
476;1;238709;Болт М20-6g.5.8 по ГОСТ 7798-70;1;1
477;1;238710;Болт М16-6g.5.8 по ГОСТ 7798-70;1;1
478;1;238711;Гайка М 12.8 ГОСТ Р ИСО 838-1-2011 класс точности В 8,8;1;1
479;1;238712;Гайка М 16.8 ГОСТ Р ИСО 838-1-2011 класс точности В 8,8;1;1
480;1;238713;Гайка М12-6Н.8-901 ГОСТ 5915-70;1;1
481;1;238714;Гайка М16-6Н.8-901 ГОСТ 5915-70;1;1
482;1;238715;Гайка М20-6Н.8-901 ГОСТ 5915-70;1;1
483;1;238716;Гайка М30-6Н.8-901 ГОСТ 5915-70;1;1
484;1;238717;Гайка М20-5.8 по ГОСТ 4032-2014;1;1
485;1;238718;Гайка М16-5.8 по ГОСТ 4032-2014;1;1
486;1;238719;Шайба А.20.01.08 кп.016 по ГОСТ 11371-78;1;1
487;1;238720;Шайба А.16.01.08 кп.016 по ГОСТ 11371-78;1;1
488;1;238721;Шпилька М12.88 ГОСТ Р ИСО 838-1-2011 класс точности В 8,8;1;1
489;1;238722;Шпилька М16.88 ГОСТ Р ИСО 838-1-2011 класс точности В 8,8;1;1
490;1;238723;Болт М24-6g.8.8 ГОСТ 7798-70;1;1
491;1;238724;Гайка М24-8.8 ГОСТ 4032-2014;1;1
492;1;238725;Шайба А.24.01.08кп.016 ГОСТ 11371-78;1;1
493;1;238726;Болт шестигранный М16х55 ГОСТ 7798-70;1;1
494;1;238727;Болт шестигранный М16х60 ГОСТ 7798-70;1;1
495;1;238728;Болт шестигранный М20х75 ГОСТ 7798-70;1;1
496;1;238729;Шайба 16 ГОСТ 11371-78;1;1
497;1;238730;Шайба 20 ГОСТ 11371-78;1;1
498;1;238731;Гайка шестигранная М16 ГОСТ 5915-70;1;1
499;1;238732;Гайка шестигранная М20 ГОСТ 5915-70;1;1
500;1;238733;Гайка шестигранная М24 ТД ;1;1
501;1;238734;Болт DIN 933 M16x40 ;1;1
502;1;238735;Болт 10х180 с полной резьбой ;1;1
503;1;238736;Шайба DIN 125  М24 ТД ;1;1
504;1;238737;Резьбовая шпилька мерная М24/415 ТД ;1;1
505;1;238738;Резьбовая шпилька мерная м16/200 кл 8,8;1;1
506;1;238739;Резьбовая шпилька мерная М20/240 кл 8,8;1;1
507;1;238740;Резьбовая шпилька мерная М20/350 кл 8,8;1;1
508;1;238741;Хомут для крепления сварной сетки 60х60 оц.+цвет;1;1
509;1;238742;Шайба 20/125 кл 8,8;1;1
510;1;238743;Гайка шестигранная М20 кл 8,8;1;1
511;1;238744;Болт М20х50, класс прочности 8.8, оцинк;1;1
512;1;238745;Винт М6х20 с квадратным подголовником;1;1
513;1;238746;Анкер полиамидный М10 x  60;1;1
514;1;238747;Гайка шестигранная М20, Ст3 ТД;1;1
515;1;238748;Болт M10х30 ГОСТ 7805-70;1;1
516;1;238749;Болт M12х70 ГОСТ 7805-70;1;1
517;1;238750;Болт M16х120.ГОСТ 7805-70;1;1
518;1;238751;Болт M16х40.ГОСТ 7805-70;1;1
519;1;238752;Болт M16х50.ГОСТ 7805-70;1;1
520;1;238753;Болт M16х60.ГОСТ 7805-70;1;1
521;1;238754;Болт M16х70 ГОСТ 7805-70;1;1
522;1;238755;Болт M16х80 ГОСТ 7805-70;1;1
523;1;238756;Болт M16х90 ГОСТ 7798-70;1;1
524;1;238757;Т-образный закладной болт 16*60;1;1
525;1;238758;Винт М6х16 с квадратным подголовником;1;1
526;1;238759;Шайба стопорная М6 ГОСТ 10462-81;1;1
527;1;239989;Болт шестигранный М10 / 175 ТД;1;1
528;1;239990;Болт шестигранный М12 / 300 ТД;1;1
529;1;239991;Болт шестигранный М14х90 ТД;1;1
530;1;239992;Болт шестигранный  М20х100 ТД;1;1
531;1;239993;Болт шестигранный М10/70;1;1
532;1;239994;Болт шестигранный М12 / 200 ТД;1;1
533;1;239995;Болт шестигранный  с неполной резьбой M10/85 ТД DIN931;1;1
534;1;239996;Болт шестигранный  с неполной резьбой M10/45 ТД DIN931;1;1
535;1;239997;Болт шестигранный  с неполной резьбой M12/80 ТД DIN931;1;1
536;1;239998;Болт шестигранный  с неполной резьбой M10/40 ТД DIN931;1;1
537;1;239999;Болт шестигранный  с неполной резьбой M10/80 ТД DIN931;1;1
538;1;240000;Болт шестигранный M10/25 ТД;1;1
539;1;240001;Болт шестигранный M10/40 ТД;1;1
540;1;240002;Болт шестигранный M12/100 ТД;1;1
541;1;240003;Болт шестигранный M12/25 ТД;1;1
542;1;240004;Болт шестигранный M12/30 ТД;1;1
543;1;240005;Болт шестигранный M12/40 ТД;1;1
544;1;240006;Болт шестигранный M12/60 ТД;1;1
545;1;240007;Болт шестигранный M12/80 ТД;1;1
546;1;240008;Болт шестигранный M16/100 ТД;1;1
547;1;240009;Болт шестигранный M16/50 ТД;1;1
548;1;240010;Болт шестигранный M16/80 ТД;1;1
549;1;240011;Болт шестигранный M10/20 ТД;1;1
550;1;240012;Болт шестигранный M12/45 ТД;1;1
551;1;240013;Болт шестигранный M16/60 ТД;1;1
552;1;240014;Болт шестигранный M8/20 ТД;1;1
553;1;240015;Болт шестигранный M8/25 ТД;1;1
554;1;240016;Болт шестигранный M8/30 ТД;1;1
555;1;240017;Болт шестигранный M8/40 ТД;1;1
556;1;240018;Болт шестигранный M8/60 ТД;1;1
557;1;240019;Болт шестигранный M8/80 ТД;1;1
558;1;240020;Болт шестигранный M8/100 ТД;1;1
559;1;240021;Болт шестигранный M8/110 ТД;1;1
560;1;240022;Болт шестигранный M10/16 ТД;1;1
561;1;240023;Болт шестигранный M10/30 ТД;1;1
562;1;240024;Болт шестигранный M10/60 ТД;1;1
563;1;240025;Болт шестигранный M10/80 ТД;1;1
564;1;240026;Болт шестигранный M10/100 ТД;1;1
565;1;240027;Болт шестигранный M10/120 ТД;1;1
566;1;240028;Болт шестигранный M12/120 ТД;1;1
567;1;240029;Болт шестигранный M16/25 ТД;1;1
568;1;240030;Болт шестигранный М10/100;1;1
569;1;240031;Болт шестигранный М10/120;1;1
570;1;240032;Болт шестигранный М10/20;1;1
571;1;240033;Болт шестигранный М10/25;1;1
572;1;240034;Болт шестигранный М10/30;1;1
573;1;240035;Болт шестигранный М10/40;1;1
574;1;240036;Болт шестигранный М10/60;1;1
575;1;240037;Болт шестигранный М10/80;1;1
576;1;240038;Болт шестигранный М12/100;1;1
577;1;240039;Болт шестигранный М12/120;1;1
578;1;240040;Болт шестигранный М12/25;1;1
579;1;240041;Болт шестигранный М12/30;1;1
580;1;240042;Болт шестигранный М12/40;1;1
581;1;240043;Болт шестигранный М12/60;1;1
582;1;240044;Болт шестигранный М12/80;1;1
583;1;240045;Болт шестигранный М16/100;1;1
584;1;240046;Болт шестигранный М16/120;1;1
585;1;240047;Болт шестигранный М16/25;1;1
586;1;240048;Болт шестигранный М16/30;1;1
587;1;240049;Болт шестигранный М16/45;1;1
588;1;240050;Болт шестигранный М16/50;1;1
589;1;240051;Болт шестигранный М16/60;1;1
590;1;240052;Болт шестигранный М16/80;1;1
591;1;240053;Болт шестигранный М8/100;1;1
592;1;240054;Болт шестигранный М8/110;1;1
593;1;240055;Болт шестигранный М8/20;1;1
594;1;240056;Болт шестигранный М8/25;1;1
595;1;240057;Болт шестигранный М8/30;1;1
596;1;240058;Болт шестигранный М8/40;1;1
597;1;240059;Болт шестигранный М8/60;1;1
598;1;240060;Болт шестигранный М8/80;1;1
599;1;240061;Болт шестигранный М10/16 ;1;1
600;1;240062;Болт шестигранный М10/130;1;1
601;1;240063;Болт шестигранный М10/150;1;1
602;1;240064;Болт шестигранный M16/30 ТД;1;1
603;1;240065;Болт шестигранный M16/45 ТД;1;1
604;1;240066;Болт шестигранный M16/120 ТД;1;1
605;1;240067;Болт шестигранный M10/65 ТД;1;1
606;1;240068;Болт шестигранный М10 / 150 ТД;1;1
607;1;240069;Болт шестигранный М12 / 125 ТД;1;1
608;1;240070;Гайка с прессшайбой M10;1;1
609;1;240071;Гайка с прессшайбой M12;1;1
610;1;240072;Болт шестигранный М10/35;1;1
611;1;240073;Гайка с прессшайбой M16;1;1
612;1;240074;Гайка с прессшайбой M8;1;1
613;1;240080;Гайка шестигранная M10;1;1
614;1;240081;Гайка шестигранная M12;1;1
615;1;240082;Гайка шестигранная M16;1;1
616;1;240083;Гайка шестигранная M6;1;1
617;1;240084;Гайка шестигранная M8;1;1
618;1;240085;Гайка шестигранная M10 ТД;1;1
619;1;240086;Гайка шестигранная M16 ТД;1;1
620;1;240087;Гайка шестигранная M8 ТД;1;1
621;1;240088;Гайка шестигранная M18;1;1
622;1;240089;Резьбовая шпилька мерная M10/170;1;1
623;1;240090;Резьбовая шпилька M10 х 1000;1;1
624;1;240091;Резьбовая шпилька M10 х 2000;1;1
625;1;240092;Резьбовая шпилька M10 х 3000;1;1
626;1;240093;Резьбовая шпилька M12 х 1000;1;1
627;1;240094;Резьбовая шпилька M12 х 2000;1;1
628;1;240095;Резьбовая шпилька M12 х 3000;1;1
629;1;240096;Резьбовая шпилька M16 х 1000;1;1
630;1;240097;Резьбовая шпилька M16 х 2000;1;1
631;1;240098;Резьбовая шпилька M16 х 3000;1;1
632;1;240099;Резьбовая шпилька M8 х 1000;1;1
633;1;240100;Резьбовая шпилька M8 х 2000;1;1
634;1;240101;Резьбовая шпилька M8 х 3000;1;1
635;1;240102;Болт шестигранный М12/125;1;1
636;1;240103;Резьбовая шпилька мерная М10/220 316L;1;1
637;1;240104;Резьбовая шпилька мерная M12/300 316L ;1;1
638;1;240105;Резьбовая шпилька мерная М10/170 ТД;1;1
639;1;240106;Резьбовая шпилька мерная М10/220 ТД;1;1
640;1;240107;Резьбовая шпилька мерная M10/50;1;1
641;1;240108;Резьбовая шпилька мерная M12/400;1;1
642;1;240109;Резьбовая шпилька мерная M12/350;1;1
643;1;240110;Резьбовая шпилька мерная M10/100;1;1
644;1;240111;Резьбовая шпилька мерная M10/125;1;1
645;1;240112;Резьбовая шпилька мерная M10/150;1;1
646;1;240113;Резьбовая шпилька мерная M10/175;1;1
647;1;240114;Резьбовая шпилька мерная M10/200;1;1
648;1;240115;Резьбовая шпилька мерная M10/225;1;1
649;1;240116;Резьбовая шпилька мерная M10/25;1;1
650;1;240117;Резьбовая шпилька мерная M10/250;1;1
651;1;240118;Резьбовая шпилька мерная M10/300;1;1
652;1;240119;Резьбовая шпилька мерная M10/40;1;1
653;1;240120;Резьбовая шпилька мерная M10/70;1;1
654;1;240121;Резьбовая шпилька мерная M12/100;1;1
655;1;240122;Резьбовая шпилька мерная M12/125;1;1
656;1;240123;Резьбовая шпилька мерная M12/150;1;1
657;1;240124;Резьбовая шпилька мерная M12/175;1;1
658;1;240125;Резьбовая шпилька мерная M12/200;1;1
659;1;240126;Резьбовая шпилька мерная M12/225;1;1
660;1;240127;Резьбовая шпилька мерная M12/250;1;1
661;1;240128;Резьбовая шпилька мерная M16/100;1;1
662;1;240129;Резьбовая шпилька мерная M16/125;1;1
663;1;240130;Резьбовая шпилька мерная M16/150;1;1
664;1;240131;Резьбовая шпилька мерная M16/200;1;1
665;1;240132;Резьбовая шпилька мерная M16/250;1;1
666;1;240133;Резьбовая шпилька мерная M8/100;1;1
